enterprise_id,week_start,week_of_year,inflow_total,inflow_upi,inflow_cash,txn_count,counterparty_count,top_cp_share,outflow_inventory,outflow_fixed,outflow_emi,outflow_total,net_cash_flow,closing_balance,mandi_price_index,rainfall_mm,festival_intensity
ENT0007,2026-02-02,6,5449.83,2350.28,3099.55,17,23,0.2433,3518.5,1315.1,0.0,4833.61,616.22,10124.97,106.54,0.0,0.016
ENT0007,2026-02-09,7,5180.16,2670.74,2509.42,11,22,0.2602,3341.37,1367.06,0.0,4708.42,471.74,9993.61,105.57,1.3,0.042
ENT0007,2026-02-16,8,7375.51,3659.82,3715.69,16,31,0.2315,4755.4,1347.7,0.0,6103.1,1272.41,10531.96,105.12,5.1,0.124
ENT0007,2026-02-23,9,8454.37,4116.75,4337.62,17,33,0.2391,5449.43,1325.44,0.0,6774.86,1679.51,11227.01,104.82,0.0,0.242
ENT0007,2026-03-02,10,6427.77,3208.85,3218.92,12,30,0.2304,4138.65,1479.64,0.0,5618.28,809.48,11240.33,103.69,3.7,0.307
ENT0007,2026-03-09,11,8497.66,4300.31,4197.35,16,34,0.1831,5456.47,1395.24,0.0,6851.71,1645.96,11914.88,100.89,0.0,0.26
ENT0007,2026-03-16,12,9287.54,5148.97,4138.57,21,35,0.2347,5962.45,1340.67,0.0,7303.12,1984.42,12731.85,100.69,0.6,0.171
ENT0007,2026-03-23,13,8936.08,5514.67,3421.42,16,37,0.2254,5745.51,1376.58,0.0,7122.09,1814.0,13298.92,102.23,6.9,0.138
ENT0007,2026-03-30,14,8310.35,4665.07,3645.28,22,35,0.2512,5330.64,1298.18,0.0,6628.82,1681.53,13729.51,99.85,0.0,0.179
ENT0007,2026-04-06,15,8274.16,4240.04,4034.12,20,39,0.2227,5310.52,1337.05,0.0,6647.58,1626.59,14141.74,100.43,0.0,0.255
ENT0007,2026-04-13,16,9869.5,5457.23,4412.27,26,41,0.1942,6329.49,1344.88,0.0,7674.37,2195.13,14857.2,99.65,0.0,0.323
ENT0007,2026-04-20,17,10464.56,5848.51,4616.05,18,43,0.2109,6708.51,1283.98,0.0,7992.5,2472.06,15542.66,99.27,0.0,0.35
ENT0007,2026-04-27,18,10432.74,5378.86,5053.88,16,44,0.1711,6678.11,1393.3,0.0,8071.41,2361.33,16120.27,97.79,6.8,0.323
ENT0007,2026-05-04,19,10072.39,5138.41,4933.98,22,47,0.1854,6443.91,1332.46,0.0,7776.37,2296.02,16504.72,97.26,18.8,0.254
ENT0007,2026-05-11,20,9040.33,4978.65,4061.68,31,40,0.2191,5792.34,1342.5,0.0,7134.83,1905.49,16483.91,98.73,16.7,0.17
ENT0007,2026-05-18,21,10799.2,6279.6,4519.6,29,50,0.1982,6924.36,1328.26,0.0,8252.62,2546.58,16950.52,99.45,24.2,0.097
ENT0007,2026-05-25,22,10904.58,5599.98,5304.6,21,49,0.2184,7007.38,1584.49,0.0,8591.86,2312.72,17284.63,101.67,34.7,0.047
ENT0007,2026-06-01,23,10429.56,5660.75,4768.81,24,46,0.1606,6713.08,1322.04,0.0,8035.12,2394.44,17662.52,103.35,41.5,0.02
ENT0007,2026-06-08,24,10308.19,6020.55,4287.64,25,46,0.1951,6640.51,1232.29,0.0,7872.8,2435.39,17919.22,104.22,38.7,0.011
ENT0007,2026-06-15,25,12435.17,7095.7,5339.46,22,50,0.1904,8030.66,1261.51,0.0,9292.17,3142.99,18597.32,106.84,52.7,0.022
ENT0007,2026-06-22,26,9595.29,5894.78,3700.51,26,47,0.2191,6202.89,1419.45,0.0,7622.34,1972.96,18273.5,107.92,50.2,0.062
ENT0007,2026-06-29,27,12350.44,6570.44,5780.0,26,50,0.2134,7996.29,1461.01,0.0,9457.3,2893.14,18783.51,109.6,48.9,0.12
ENT0007,2026-07-06,28,9781.69,6332.62,3449.07,21,46,0.2128,6334.8,1320.77,0.0,7655.57,2126.12,18692.39,109.88,53.6,0.15
ENT0007,2026-07-13,29,12105.8,6454.55,5651.24,26,53,0.2308,7845.84,1456.82,0.0,9302.66,2803.14,19131.3,110.71,50.4,0.12
ENT0008,2024-07-22,30,19959.8,9041.8,10918.0,121,1,0.7919,13251.61,2161.13,3786.64,19199.38,760.42,97985.73,96.84,115.6,0.062
ENT0008,2024-07-29,31,13317.52,6385.46,6932.06,82,1,0.7894,8879.05,2065.2,3786.64,14730.89,-1413.37,88636.9,98.48,119.6,0.021
ENT0008,2024-08-05,32,11141.58,5225.16,5916.42,76,2,0.8057,7480.75,2138.97,3786.64,13406.36,-2264.78,81135.35,101.3,103.4,0.005
ENT0008,2024-08-12,33,17660.33,8252.07,9408.26,109,1,0.7756,11831.14,2196.52,3786.64,17814.3,-153.97,80659.93,100.39,110.1,0.004
ENT0008,2024-08-19,34,10860.26,5195.47,5664.79,67,1,0.8158,7298.21,2350.31,3786.64,13435.16,-2574.9,77812.02,101.65,94.6,0.011
ENT0008,2024-08-26,35,16321.43,6591.93,9729.5,96,2,0.7718,10954.92,2117.35,3786.64,16858.91,-537.48,77274.55,101.16,94.9,0.029
ENT0008,2024-09-02,36,23691.87,9650.22,14041.65,141,1,0.8132,15954.47,2126.36,3786.64,21867.47,1824.39,79098.94,102.5,62.9,0.066
ENT0008,2024-09-09,37,21651.44,9980.3,11671.14,134,1,0.7829,14601.09,2299.86,3786.64,20687.6,963.85,80062.79,103.08,61.5,0.135
ENT0008,2024-09-16,38,25213.41,11588.39,13625.03,158,2,0.8023,16939.21,2073.04,3786.64,22798.9,2414.52,82477.3,101.54,45.3,0.25
ENT0008,2024-09-23,39,24632.93,11952.98,12679.95,154,1,0.822,16622.19,1994.23,3786.64,22403.07,2229.87,84707.17,103.34,40.4,0.412
ENT0008,2024-09-30,40,39034.93,18375.98,20658.95,241,3,0.856,26331.94,2157.58,3786.64,32276.17,6758.76,91465.93,103.21,37.7,0.612
ENT0008,2024-10-07,41,21674.55,10618.8,11055.75,135,1,0.7884,14617.25,2248.55,3786.64,20652.45,1022.1,92488.04,103.1,27.2,0.821
ENT0008,2024-10-14,42,28490.62,12461.9,16028.71,170,1,0.8069,19175.0,2169.57,3786.64,25131.22,3359.4,95847.44,102.27,20.0,1.007
ENT0008,2024-10-21,43,24814.49,11830.47,12984.02,156,2,0.7955,16684.84,2120.44,3786.64,22591.92,2222.57,98070.01,101.87,15.0,1.146
ENT0008,2024-10-28,44,34808.94,15286.51,19522.43,217,2,0.7926,23454.13,1981.9,3786.64,29222.67,5586.27,103656.27,102.73,12.8,1.219
ENT0008,2024-11-04,45,28153.93,13888.32,14265.61,183,1,0.7957,18971.02,2124.54,3786.64,24882.21,3271.73,106928.0,102.75,2.2,1.198
ENT0008,2024-11-11,46,40799.92,17448.19,23351.73,254,2,0.8264,27530.96,2266.27,3786.64,33583.87,7216.05,114144.05,103.33,10.0,1.057
ENT0008,2024-11-18,47,23864.53,11854.89,12009.64,145,2,0.8002,16124.25,2003.25,3786.64,21914.14,1950.39,116094.44,103.87,7.8,0.808
ENT0008,2024-11-25,48,34606.33,15384.1,19222.24,215,1,0.8549,23475.04,2104.84,3786.64,29366.52,5239.81,121334.25,105.54,4.9,0.522
ENT0008,2024-12-02,49,27359.12,13116.43,14242.68,169,1,0.8183,18536.2,2089.87,3786.64,24412.71,2946.41,124280.66,105.02,5.0,0.282
ENT0008,2024-12-09,50,22857.24,11887.55,10969.68,144,1,0.7898,15411.5,2057.7,3786.64,21255.85,1601.39,125882.05,103.01,2.8,0.134
ENT0008,2024-12-16,51,25582.53,12851.62,12730.91,159,2,0.8026,17294.07,2157.33,3786.64,23238.05,2344.48,128226.52,104.09,12.9,0.082
ENT0008,2024-12-23,52,24247.16,10874.25,13372.91,146,1,0.7939,16362.29,2178.51,3786.64,22327.44,1919.72,126392.92,103.35,0.0,0.119
ENT0008,2024-12-30,1,25273.14,12130.62,13142.52,151,1,0.826,17095.41,2177.37,3786.64,23059.42,2213.72,125110.75,104.35,0.0,0.205
ENT0008,2025-01-06,2,22444.85,10266.69,12178.16,141,1,0.7772,15182.78,2029.19,3786.64,20998.61,1446.24,119502.95,104.36,0.0,0.251
ENT0008,2025-01-13,3,19650.03,8919.63,10730.4,128,1,0.7831,13270.22,1962.42,3786.64,19019.28,630.76,115962.25,103.67,0.0,0.201
ENT0008,2025-01-20,4,20518.33,10476.75,10041.58,128,1,0.7981,13851.81,2158.89,3786.64,19797.34,720.99,110982.87,103.53,0.0,0.103
ENT0008,2025-01-27,5,14889.93,7834.95,7054.99,96,1,0.8236,10095.95,2077.53,3786.64,15960.12,-1070.19,105176.71,105.35,0.0,0.035
ENT0008,2025-02-03,6,25550.58,13411.69,12138.89,163,3,0.8346,17404.91,2335.89,3786.64,23527.44,2023.14,105023.08,107.32,0.0,0.016
ENT0008,2025-02-10,7,16008.79,8517.89,7490.91,100,1,0.8376,10889.37,2341.29,3786.64,17017.3,-1008.51,101429.77,106.7,2.2,0.042
ENT0008,2025-02-17,8,20061.48,10350.66,9710.83,121,1,0.8205,13629.56,2353.75,3786.64,19769.95,291.53,99580.46,106.19,0.6,0.124
ENT0008,2025-02-24,9,24587.27,12549.58,12037.69,154,1,0.8083,16729.82,2032.91,3786.64,22549.38,2037.88,99345.68,106.84,0.0,0.242
ENT0008,2025-03-03,10,25345.98,12387.26,12958.73,163,1,0.8258,17173.33,2192.28,3786.64,23152.26,2193.72,100142.81,105.05,6.1,0.307
ENT0008,2025-03-10,11,13818.56,7047.79,6770.77,88,1,0.7871,9356.76,2225.59,3786.64,15369.0,-1550.44,97626.65,104.77,5.5,0.26
ENT0008,2025-03-17,12,19100.46,9280.78,9819.68,122,1,0.7731,12911.77,2213.1,3786.64,18911.52,188.94,96992.75,104.08,0.7,0.171
ENT0008,2025-03-24,13,20904.34,10504.13,10400.21,128,1,0.8187,14123.46,2093.33,3786.64,20003.43,900.91,97893.65,103.85,0.0,0.138
ENT0008,2025-03-31,14,18772.5,10002.29,8770.22,116,1,0.7898,12634.16,2271.49,3786.64,18692.29,80.21,96748.54,102.26,7.0,0.179
ENT0008,2025-04-07,15,24681.13,13054.37,11626.75,153,4,0.8086,16511.46,2130.8,3786.64,22428.91,2252.22,99000.75,99.83,6.5,0.255
ENT0008,2025-04-14,16,15179.39,9513.0,5666.4,94,1,0.8123,10081.22,2144.45,3786.64,16012.31,-832.92,97457.01,96.97,0.0,0.323
ENT0008,2025-04-21,17,11359.34,5642.14,5717.2,75,1,0.8149,7512.34,1973.06,3786.64,13272.04,-1912.71,92902.41,95.34,10.1,0.35
ENT0008,2025-04-28,18,20668.98,11070.81,9598.17,119,1,0.8287,13641.14,2200.56,3786.64,19628.34,1040.63,90943.7,94.56,15.6,0.323
ENT0008,2025-05-05,19,14875.0,7422.22,7452.78,92,1,0.8266,9804.07,2103.19,3786.64,15693.91,-818.91,89624.52,94.06,13.1,0.254
ENT0008,2025-05-12,20,11046.57,5880.73,5165.83,68,1,0.8139,7321.47,2180.85,3786.64,13288.97,-2242.4,86428.3,96.18,24.8,0.17
ENT0008,2025-05-19,21,15323.37,8211.59,7111.78,90,1,0.8011,10189.77,2155.95,3786.64,16132.36,-808.99,84275.18,97.46,20.9,0.097
ENT0008,2025-05-26,22,20144.33,11561.9,8582.43,128,2,0.8121,13360.05,2150.12,3786.64,19296.81,847.52,84319.51,96.43,44.3,0.047
ENT0008,2025-06-02,23,11529.39,6196.17,5333.22,69,3,0.798,7657.97,2125.89,3786.64,13570.5,-2041.11,79842.3,97.01,50.8,0.02
ENT0008,2025-06-09,24,25284.28,13842.69,11441.59,156,1,0.806,16785.1,2216.23,3786.64,22787.97,2496.31,82338.61,96.8,49.0,0.011
ENT0008,2025-06-16,25,12635.16,6856.08,5779.08,86,4,0.8623,8388.29,2109.67,3786.64,14284.6,-1649.44,80689.16,96.82,59.7,0.022
ENT0008,2025-06-23,26,15806.49,8153.06,7653.43,102,1,0.8136,10511.07,1981.23,3786.64,16278.94,-472.45,80216.71,97.46,49.5,0.062
ENT0008,2025-06-30,27,12162.61,6574.87,5587.74,78,1,0.819,8113.39,2192.24,3786.64,14092.27,-1929.66,78287.05,98.7,62.6,0.12
ENT0008,2025-07-07,28,16306.9,8984.99,7321.92,103,2,0.7958,10882.64,2046.28,3786.64,16715.57,-408.66,77878.39,98.87,72.0,0.15
ENT0008,2025-07-14,29,15901.42,9015.68,6885.74,98,1,0.8304,10662.92,1994.24,3786.64,16443.8,-542.38,77336.01,100.78,70.0,0.12
ENT0008,2025-07-21,30,11753.0,6861.8,4891.2,81,1,0.8252,7867.63,2024.58,3786.64,13678.86,-1925.86,75410.15,100.09,81.6,0.062
ENT0008,2025-07-28,31,30502.32,17152.53,13349.79,193,2,0.8253,20455.97,2161.15,3786.64,26403.77,4098.55,79508.7,100.82,88.4,0.021
ENT0008,2025-08-04,32,15259.87,8608.32,6651.55,92,1,0.8143,10333.21,2120.5,3786.64,16240.35,-980.49,78528.22,104.79,66.7,0.005
ENT0008,2025-08-11,33,15648.93,8174.43,7474.5,92,1,0.8306,10624.06,1915.24,3786.64,16325.94,-677.01,77851.21,105.88,64.5,0.004
ENT0008,2025-08-18,34,22273.73,13196.9,9076.83,141,1,0.8354,15216.07,2090.27,3786.64,21092.98,1180.75,79031.95,108.55,65.4,0.011
ENT0008,2025-08-25,35,27615.15,15401.68,12213.48,172,1,0.8156,18906.32,2259.03,3786.64,24951.99,2663.16,81695.11,109.51,67.2,0.029
ENT0008,2025-09-01,36,24831.58,14981.47,9850.1,149,2,0.8077,17062.17,2083.21,3786.64,22932.02,1899.55,83594.66,111.1,43.2,0.066
ENT0008,2025-09-08,37,15556.48,9687.18,5869.3,98,1,0.8278,10706.65,2113.2,3786.64,16606.49,-1050.01,82544.66,111.83,44.8,0.135
ENT0008,2025-09-15,38,22355.35,12963.58,9391.77,138,1,0.7919,15404.58,2244.82,3786.64,21436.05,919.3,83463.96,112.38,47.2,0.25
ENT0008,2025-09-22,39,15123.2,8425.63,6697.57,96,1,0.7956,10413.53,2217.21,3786.64,16417.38,-1294.18,82169.77,112.05,19.7,0.412
ENT0008,2025-09-29,40,29932.87,17649.57,12283.31,188,1,0.8089,20668.49,2242.44,3786.64,26697.57,3235.3,85405.07,113.3,16.0,0.612
ENT0008,2025-10-06,41,18311.25,11039.99,7271.26,111,1,0.7751,12628.47,1854.93,3786.64,18270.05,41.2,85446.28,112.75,15.9,0.821
ENT0008,2025-10-13,42,23424.08,13709.84,9714.24,148,1,0.8265,16205.93,2323.68,3786.64,22316.26,1107.82,86554.09,114.19,10.9,1.007
ENT0008,2025-10-20,43,29340.3,17021.48,12318.81,181,1,0.7907,20385.7,2199.64,3786.64,26371.99,2968.31,89522.41,116.16,15.3,1.146
ENT0008,2025-10-27,44,33474.16,20629.27,12844.89,207,1,0.8005,23302.51,2409.81,3786.64,29498.97,3975.19,93497.6,117.05,9.1,1.219
ENT0008,2025-11-03,45,28968.67,17862.18,11106.49,178,1,0.8057,20161.29,2049.02,3786.64,25996.95,2971.72,96469.32,116.94,0.0,1.198
ENT0008,2025-11-10,46,42010.2,24937.03,17073.17,266,1,0.8107,29289.92,1950.92,3786.64,35027.49,6982.72,103452.04,117.77,6.8,1.057
ENT0008,2025-11-17,47,33745.89,18785.28,14960.61,209,2,0.8031,23511.22,2131.52,3786.64,29429.39,4316.5,107768.54,117.44,0.0,0.808
ENT0008,2025-11-24,48,31291.11,19472.12,11818.98,200,1,0.8086,21862.39,2101.62,3786.64,27750.65,3540.46,111308.99,118.77,9.3,0.522
ENT0008,2025-12-01,49,19538.24,11486.25,8051.99,129,1,0.8088,13573.46,2201.54,3786.64,19561.64,-23.4,111285.59,116.1,0.0,0.282
ENT0008,2025-12-08,50,35729.11,22139.29,13589.82,220,1,0.801,24786.6,2248.41,3786.64,30821.65,4907.47,116193.06,115.44,0.0,0.134
ENT0008,2025-12-15,51,20145.0,12491.01,7654.0,114,4,0.7945,13883.86,2121.47,3786.64,19791.98,353.02,116546.08,112.45,3.7,0.082
ENT0008,2025-12-22,52,35130.54,19713.82,15416.72,223,2,0.8316,24084.69,2105.26,3786.64,29976.59,5153.94,121700.02,110.11,4.8,0.119
ENT0008,2025-12-29,1,38235.76,23804.33,14431.43,237,1,0.7679,26295.89,2187.18,3786.64,32269.71,5966.05,127666.07,111.5,2.8,0.205
ENT0008,2026-01-05,2,27674.32,17652.84,10021.48,169,1,0.8058,19062.33,2103.62,3786.64,24952.6,2721.72,130387.79,112.2,0.0,0.251
ENT0008,2026-01-12,3,30157.42,19417.28,10740.14,185,1,0.8006,20701.75,2094.84,3786.64,26583.23,3574.19,131955.13,110.67,3.3,0.201
ENT0008,2026-01-19,4,11159.48,6984.51,4174.96,67,1,0.8254,7615.43,2244.16,3786.64,13646.24,-2486.76,124839.76,108.09,0.0,0.103
ENT0008,2026-01-26,5,19081.01,10697.89,8383.12,124,1,0.795,12886.58,2269.28,3786.64,18942.51,138.5,122904.0,103.69,1.5,0.035
ENT0008,2026-02-02,6,23468.67,15393.0,8075.67,147,3,0.8211,15798.9,2249.42,3786.64,21834.97,1633.7,119286.54,102.36,0.0,0.016
ENT0008,2026-02-09,7,21285.51,13357.2,7928.31,137,3,0.8361,14409.83,2112.91,3786.64,20309.38,976.13,117868.55,104.69,2.8,0.042
ENT0008,2026-02-16,8,12584.91,7257.8,5327.11,80,1,0.8666,8516.43,1914.56,3786.64,14217.63,-1632.72,110294.34,104.53,0.0,0.124
ENT0008,2026-02-23,9,14567.35,8547.89,6019.46,89,1,0.8589,9824.7,2115.02,3786.64,15726.36,-1159.01,101256.59,103.12,0.0,0.242
ENT0008,2026-03-02,10,8279.83,5091.81,3188.02,50,1,0.8356,5582.54,2051.51,3786.64,11420.7,-3140.86,91893.13,103.0,4.9,0.307
ENT0008,2026-03-09,11,14110.37,8833.56,5276.81,90,1,0.8566,9453.63,2116.98,3786.64,15357.25,-1246.88,84757.69,100.42,2.4,0.26
ENT0008,2026-03-16,12,7525.23,4429.44,3095.79,50,3,0.8911,5029.28,2060.44,3786.64,10876.36,-3351.13,80199.91,99.44,0.0,0.171
ENT0008,2026-03-23,13,12926.21,8087.0,4839.21,84,1,0.8564,8628.6,2128.54,3786.64,14543.79,-1617.57,77442.8,98.96,10.8,0.138
ENT0008,2026-03-30,14,12943.69,7111.09,5832.6,79,1,0.8788,8626.21,2022.86,3786.64,14435.71,-1492.03,73606.34,98.32,0.5,0.179
ENT0008,2026-04-06,15,8992.44,5163.49,3828.95,56,1,0.8802,5999.81,1998.59,3786.64,11785.04,-2792.6,68390.37,98.77,4.7,0.255
ENT0008,2026-04-13,16,11142.09,6081.95,5060.14,71,2,0.8727,7433.86,2265.08,3786.64,13485.59,-2343.5,66046.86,98.76,8.0,0.323
ENT0008,2026-04-20,17,9385.75,5473.49,3912.27,57,1,0.9343,6269.13,2029.91,3786.64,12085.69,-2699.93,63346.93,99.21,5.1,0.35
ENT0008,2026-04-27,18,10069.12,6621.87,3447.25,58,1,0.8721,6707.17,2130.79,3786.64,12624.6,-2555.49,60791.44,98.13,14.7,0.323
ENT0008,2026-05-04,19,7215.99,4881.19,2334.8,41,1,0.8894,4817.41,2234.91,3786.64,10838.97,-3622.97,57168.47,99.01,12.3,0.254
ENT0008,2026-05-11,20,10641.53,6657.87,3983.66,65,1,0.8627,7137.43,2230.42,3786.64,13154.5,-2512.97,54655.5,100.87,17.4,0.17
ENT0008,2026-05-18,21,6420.68,3874.01,2546.67,42,1,0.8862,4293.9,2217.14,3786.64,10297.69,-3877.01,50778.49,99.7,33.1,0.097
ENT0008,2026-05-25,22,6201.19,3843.33,2357.86,43,1,0.8906,4137.03,2163.27,3786.64,10086.94,-3885.75,46892.74,98.73,24.2,0.047
ENT0008,2026-06-01,23,9223.86,5945.04,3278.82,52,1,0.859,6181.1,2209.3,3786.64,12177.05,-2953.18,43939.56,100.51,21.9,0.02
ENT0008,2026-06-08,24,9177.1,5390.12,3786.99,54,1,0.8673,6150.44,2282.18,3786.64,12219.26,-3042.15,40897.4,100.55,52.1,0.011
ENT0008,2026-06-15,25,10564.52,6560.18,4004.33,64,1,0.8481,7116.54,2176.52,3786.64,13079.7,-2515.18,38382.22,102.63,63.6,0.022
ENT0008,2026-06-22,26,9022.96,6181.55,2841.41,59,2,0.8407,6076.72,1943.74,3786.64,11807.1,-2784.14,35598.08,102.54,51.4,0.062
ENT0008,2026-06-29,27,16659.66,10238.66,6420.99,101,1,0.882,11283.37,2075.18,3786.64,17145.2,-485.55,35112.53,104.88,46.8,0.12
ENT0008,2026-07-06,28,11899.53,7465.58,4433.95,72,5,0.8477,8074.27,2206.25,3786.64,14067.16,-2167.63,32944.9,105.66,60.1,0.15
ENT0008,2026-07-13,29,12483.11,8165.9,4317.21,72,1,0.8082,8490.32,2064.98,3786.64,14341.94,-1858.83,31086.07,106.66,62.5,0.12
ENT0009,2024-07-22,30,9371.71,3317.92,6053.8,17,19,0.2614,5972.52,1132.79,767.39,7872.7,1499.01,20823.21,98.4,57.4,0.062
ENT0009,2024-07-29,31,7943.45,2523.78,5419.67,12,19,0.2739,5066.03,1052.0,767.39,6885.42,1058.03,17388.03,98.69,73.0,0.021
ENT0009,2024-08-05,32,7502.31,2068.51,5433.8,12,19,0.2677,4786.7,1175.96,767.39,6730.05,772.26,15578.12,98.86,57.5,0.005
ENT0009,2024-08-12,33,8097.22,2243.43,5853.79,15,16,0.2476,5190.38,1124.56,767.39,7082.33,1014.88,14894.22,100.71,56.7,0.004
ENT0009,2024-08-19,34,10348.64,3334.93,7013.71,12,23,0.2475,6647.09,1193.93,767.39,8608.41,1740.22,15235.49,101.54,59.6,0.011
ENT0009,2024-08-26,35,7765.22,2060.64,5704.59,15,19,0.2281,5001.54,1136.9,767.39,6905.83,859.39,14910.14,102.67,45.6,0.029
ENT0009,2024-09-02,36,8679.57,3409.44,5270.13,16,18,0.2077,5601.29,1058.09,767.39,7426.77,1252.8,14951.39,103.47,33.4,0.066
ENT0009,2024-09-09,37,13391.01,4825.06,8565.95,31,21,0.2675,8666.34,1141.9,767.39,10575.63,2815.38,16072.63,104.65,33.1,0.135
ENT0009,2024-09-16,38,12388.91,4048.66,8340.25,27,24,0.3165,8042.02,1154.06,767.39,9963.47,2425.44,16670.02,105.92,28.1,0.25
ENT0009,2024-09-23,39,15710.08,4964.89,10745.19,30,26,0.306,10155.38,1085.89,767.39,12008.66,3701.42,18168.26,104.16,14.9,0.412
ENT0009,2024-09-30,40,16693.74,6404.04,10289.69,33,24,0.2505,10829.12,1038.39,767.39,12634.9,4058.83,19766.91,105.63,16.9,0.612
ENT0009,2024-10-07,41,17049.33,5503.88,11545.45,35,26,0.2731,11042.24,1121.64,767.39,12931.27,4118.05,21274.35,104.96,9.9,0.821
ENT0009,2024-10-14,42,16727.44,5505.63,11221.81,41,31,0.2408,10799.9,1061.56,767.39,12628.85,4098.59,22457.61,103.66,16.5,1.007
ENT0009,2024-10-21,43,20884.12,7103.95,13780.18,41,29,0.2439,13495.02,1180.37,767.39,15442.78,5441.34,24702.67,104.01,8.4,1.146
ENT0009,2024-10-28,44,21855.62,8086.92,13768.71,43,29,0.2462,14138.14,1093.54,767.39,15999.07,5856.55,27009.29,104.46,4.2,1.219
ENT0009,2024-11-04,45,20629.89,8018.24,12611.65,39,27,0.2656,13326.0,1216.54,767.39,15309.93,5319.96,28410.2,103.86,3.6,1.198
ENT0009,2024-11-11,46,13062.8,5346.36,7716.44,21,26,0.2665,8462.76,1003.58,767.39,10233.73,2829.07,27987.32,105.09,4.3,1.057
ENT0009,2024-11-18,47,17473.11,7134.35,10338.76,38,28,0.2752,11277.12,1123.58,767.39,13168.09,4305.02,28591.99,103.5,5.7,0.808
ENT0009,2024-11-25,48,11651.53,4432.63,7218.9,25,24,0.2834,7510.9,1198.71,767.39,9477.01,2174.52,27511.82,103.01,0.0,0.522
ENT0009,2024-12-02,49,9588.15,3974.09,5614.06,25,20,0.2634,6168.85,1067.44,767.39,8003.68,1584.47,26126.37,102.22,0.0,0.282
ENT0009,2024-12-09,50,9557.31,3509.33,6047.98,24,21,0.2708,6145.81,1107.18,767.39,8020.39,1536.93,24885.14,102.0,7.2,0.134
ENT0009,2024-12-16,51,11061.2,3718.18,7343.01,33,20,0.2482,7114.74,1093.77,767.39,8975.9,2085.3,23699.82,102.11,0.0,0.082
ENT0009,2024-12-23,52,10759.18,4024.93,6734.25,22,21,0.2432,6894.33,1078.52,767.39,8740.24,2018.94,22169.23,100.57,0.0,0.119
ENT0009,2024-12-30,1,9869.53,3686.2,6183.32,19,20,0.2401,6332.07,1129.77,767.39,8229.23,1640.3,20385.62,101.07,2.8,0.205
ENT0009,2025-01-06,2,12131.57,4636.39,7495.18,20,24,0.2831,7776.26,1046.04,767.39,9589.69,2541.88,19924.32,100.71,2.9,0.251
ENT0009,2025-01-13,3,10525.59,3955.6,6569.98,25,21,0.2633,6700.29,1109.86,767.39,8577.54,1948.04,18845.08,97.96,0.0,0.201
ENT0009,2025-01-20,4,8782.4,3462.12,5320.28,19,18,0.2327,5550.25,1145.2,767.39,7462.84,1319.56,17846.02,95.16,1.4,0.103
ENT0009,2025-01-27,5,8180.44,3518.4,4662.04,19,18,0.2688,5161.97,1104.09,767.39,7033.46,1146.98,17217.41,94.58,4.5,0.035
ENT0009,2025-02-03,6,9750.41,4547.69,5202.72,16,17,0.2451,6138.92,1061.59,767.39,7967.91,1782.5,17213.08,93.74,2.3,0.016
ENT0009,2025-02-10,7,9099.87,3336.44,5763.44,20,16,0.3033,5718.21,1175.03,767.39,7660.63,1439.24,16884.75,93.01,3.9,0.042
ENT0009,2025-02-17,8,7773.15,2978.9,4794.25,17,19,0.2585,4875.95,1157.54,767.39,6800.88,972.27,16281.23,92.36,0.0,0.124
ENT0009,2025-02-24,9,11972.64,4807.88,7164.77,25,21,0.2837,7502.64,1059.42,767.39,9329.46,2643.19,16883.78,91.99,2.4,0.242
ENT0009,2025-03-03,10,9998.22,4516.61,5481.6,18,20,0.2919,6272.71,1046.11,767.39,8086.21,1912.0,16621.91,92.42,0.0,0.307
ENT0009,2025-03-10,11,13706.52,5840.01,7866.51,33,25,0.251,8556.65,1064.16,767.39,10388.2,3318.31,17355.06,90.6,0.0,0.26
ENT0009,2025-03-17,12,7820.73,3237.43,4583.3,24,20,0.2716,4857.56,1146.88,767.39,6771.83,1048.9,16611.06,88.78,6.7,0.171
ENT0009,2025-03-24,13,9300.11,4283.95,5016.16,15,20,0.2812,5749.04,1131.52,767.39,7647.95,1652.16,16636.47,87.11,11.2,0.138
ENT0009,2025-03-31,14,8691.56,4096.14,4595.42,21,21,0.2724,5370.26,1161.0,767.39,7298.65,1392.91,16445.35,86.94,14.1,0.179
ENT0009,2025-04-07,15,8705.1,3877.93,4827.17,6,19,0.2773,5392.23,1097.98,767.39,7257.6,1447.5,16332.06,87.82,12.8,0.255
ENT0009,2025-04-14,16,9927.46,4219.25,5708.2,23,20,0.2435,6135.04,1065.61,767.39,7968.04,1959.42,16661.5,87.01,6.2,0.323
ENT0009,2025-04-21,17,14555.76,6711.05,7844.71,23,25,0.2812,8920.35,1168.5,767.39,10856.25,3699.51,17746.03,84.14,11.6,0.35
ENT0009,2025-04-28,18,10988.58,4938.33,6050.25,21,19,0.2604,6695.5,1085.57,767.39,8548.47,2440.11,17736.02,82.23,17.3,0.323
ENT0009,2025-05-05,19,9300.29,4209.57,5090.72,14,21,0.2771,5650.16,1126.49,767.39,7544.04,1756.25,17050.41,81.26,17.4,0.254
ENT0009,2025-05-12,20,7685.98,3442.86,4243.12,15,14,0.2885,4660.6,1032.81,767.39,6460.81,1225.17,16493.79,80.65,22.2,0.17
ENT0009,2025-05-19,21,7672.3,3794.08,3878.23,19,17,0.2835,4646.68,1084.69,767.39,6498.75,1173.55,16078.34,80.26,31.7,0.097
